,pict,Tag1,qual,Tag3,Folder,indiv,sex,stage
338,20120414_id21_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,21_fem_adu,21,fem,adu
339,20120418_id58_malado (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,58_mal_ado,58,mal,ado
340,20120415_id50_maljuv (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,50_mal_juv,50,mal,juv
341,20120415_id50_maljuv (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,50_mal_juv,50,mal,juv
342,20120415_id50_maljuv (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,50_mal_juv,50,mal,juv
343,20120415_id34_femjuv (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,34_fem_juv,34,fem,juv
344,20120415_id17_malado_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,17_mal_ado,17,mal,ado
345,20120415_id17_malado (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,17_mal_ado,17,mal,ado
346,20120415_id34_femjuv (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,34_fem_juv,34,fem,juv
347,20120418_id4_malado (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,4_mal_ado,4,mal,ado
350,20120418_id7_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,7_fem_adu,7,fem,adu
351,20120418_id7_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,7_fem_adu,7,fem,adu
352,20120418_id7_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,7_fem_adu,7,fem,adu
353,20120418_id4_malado (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,4_mal_ado,4,mal,ado
354,20120418_id7_femadu (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,7_fem_adu,7,fem,adu
355,20120418_id29_femadu_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,29_fem_adu,29,fem,adu
356,20120419_id13_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,13_fem_adu,13,fem,adu
357,20120419_id13_femadu (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,13_fem_adu,13,fem,adu
358,20120423_id13_femadu_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,13_fem_adu,13,fem,adu
359,20120419_id13_femadu (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,13_fem_adu,13,fem,adu
360,20120419_id13_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,13_fem_adu,13,fem,adu
361,20120419_id14_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,14_fem_adu,14,fem,adu
362,20120419_id14_femadu (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,14_fem_adu,14,fem,adu
363,20120419_id14_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,14_fem_adu,14,fem,adu
364,20120419_id14_femadu (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,14_fem_adu,14,fem,adu
365,20120419_id14_femadu_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,14_fem_adu,14,fem,adu
366,20120419_id14_femadu (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,14_fem_adu,14,fem,adu
367,20120419_id14_femadu (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,14_fem_adu,14,fem,adu
368,20120419_id14_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,14_fem_adu,14,fem,adu
369,20120419_id13_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,13_fem_adu,13,fem,adu
370,20120420_id16_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,16_fem_adu,16,fem,adu
371,20120420_id103_malinf (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,103_mal_inf,103,mal,inf
372,20120420_id16_femadu (10)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,16_fem_adu,16,fem,adu
373,20120420_id103_malinf (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,103_mal_inf,103,mal,inf
374,20120420_id16_femadu (9)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,16_fem_adu,16,fem,adu
375,20120420_id103_malinf (5)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,103_mal_inf,103,mal,inf
376,20120420_id16_femadu (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,16_fem_adu,16,fem,adu
377,20120420_id103_malinf (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,103_mal_inf,103,mal,inf
378,20120420_id16_femadu (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,16_fem_adu,16,fem,adu
379,20120420_id103_malinf (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,103_mal_inf,103,mal,inf
380,20120420_id7_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,7_fem_adu,7,fem,adu
381,20120420_id7_femaduMINI_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,7_fem_adu,7,fem,adu
382,20120403_id33_maladuMINI (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,33_mal_adu,33,mal,adu
383,20120420_id16_femadu (11)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,16_fem_adu,16,fem,adu
384,20120420_id16_femadu (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,16_fem_adu,16,fem,adu
385,20120420_id103_malinf (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,103_mal_inf,103,mal,inf
386,20120420_id29_femadu_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,29_fem_adu,29,fem,adu
387,20120420_id18_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,18_fem_adu,18,fem,adu
388,20120420_id67_feminfDROITE (2)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,67_fem_inf,67,fem,inf
389,20120420_id18_femadu (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,18_fem_adu,18,fem,adu
390,20120423_id18_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,18_fem_adu,18,fem,adu
391,20120420_id18_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,18_fem_adu,18,fem,adu
392,20120420_id67_feminfDROITE (1)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,67_fem_inf,67,fem,inf
393,20120420_id18_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,18_fem_adu,18,fem,adu
394,20120423_id31_femadu_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,31_fem_adu,31,fem,adu
395,20120423_id31_femadu (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,31_fem_adu,31,fem,adu
396,20120423_id31_femadu (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,31_fem_adu,31,fem,adu
397,20120423_id31_femadu (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,31_fem_adu,31,fem,adu
398,20120423_id31_femadu (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,31_fem_adu,31,fem,adu
399,20120423_id31_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,31_fem_adu,31,fem,adu
400,20120423_id31_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,31_fem_adu,31,fem,adu
401,20120423_id31_femadu (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,31_fem_adu,31,fem,adu
402,20120423_id31_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,31_fem_adu,31,fem,adu
403,20120425_id40_femadu (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,40_fem_adu,40,fem,adu
404,20120423_id39_femadu (15)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
405,20120423_id39_femadu (13)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
406,20120423_id39_femadu (14)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
407,20120423_id39_femadu (11)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
409,20120423_id39_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,39_fem_adu,39,fem,adu
410,20120423_id39_femadu (4)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,39_fem_adu,39,fem,adu
411,20120512_id24_malinfDEVANT (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,24_mal_inf,24,mal,inf
412,20120423_id39_femadu_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,39_fem_adu,39,fem,adu
413,20120512_id24_malinfDEVANT (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,24_mal_inf,24,mal,inf
414,20120423_id39_femaduCENTRE (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,39_fem_adu,39,fem,adu
415,20120423_id39_femaduCENTRE (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,39_fem_adu,39,fem,adu
416,20120512_id24_malinfDEVANT (9)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,24_mal_inf,24,mal,inf
417,20120512_id24_malinfDEVANT (10)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,24_mal_inf,24,mal,inf
419,20120423_id39_femadu (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
420,20120423_id39_femadu (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
421,20120423_id39_femadu (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
422,20120512_id24_malinfDEVANT (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,24_mal_inf,24,mal,inf
423,20120423_id39_femadu (12)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
425,20120423_id39_femadu (10)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
426,20120512_id24_malinfDEVANT (6)_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTraining,24_mal_inf,24,mal,inf
427,20120423_id40_femadu_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,40_fem_adu,40,fem,adu
428,20120425_id8_malado (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,8_mal_ado,8,mal,ado
429,20120425_id8_malado (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,8_mal_ado,8,mal,ado
430,20120425_id35_maladu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,35_mal_adu,35,mal,adu
431,20120425_id35_maladu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,35_mal_adu,35,mal,adu
432,20120425_id35_maladu (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,35_mal_adu,35,mal,adu
433,20120425_id35_maladu (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,35_mal_adu,35,mal,adu
434,20120425_id35_maladu (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,35_mal_adu,35,mal,adu
435,20120425_id35_maladu (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,35_mal_adu,35,mal,adu
436,20120425_id35_maladu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,35_mal_adu,35,mal,adu
437,20120425_id38_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,38_fem_adu,38,fem,adu
438,20120425_id38_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,38_fem_adu,38,fem,adu
439,20120425_id49_malinfDEVANT_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,49_mal_inf,49,mal,inf
440,20120425_id38_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,38_fem_adu,38,fem,adu
442,20120425_id38_femaduDROITE (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,38_fem_adu,38,fem,adu
443,20120425_id38_femaduDROITE (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,38_fem_adu,38,fem,adu
444,20120425_id38_femaduDROITE (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,38_fem_adu,38,fem,adu
445,20120425_id38_femaduDROITE (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,38_fem_adu,38,fem,adu
446,20120425_id40_femadu (9)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,40_fem_adu,40,fem,adu
447,20120425_id40_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,40_fem_adu,40,fem,adu
448,20120425_id40_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,40_fem_adu,40,fem,adu
449,20120425_id40_femadu (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,40_fem_adu,40,fem,adu
450,20120425_id40_femadu (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,40_fem_adu,40,fem,adu
451,20120403_id640_infDEVANT (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,640_unknown_inf,640,unknown,inf
452,20120425_id40_femadu (10)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,40_fem_adu,40,fem,adu
453,20120425_id40_femadu (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,40_fem_adu,40,fem,adu
454,20120425_id40_femadu (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,40_fem_adu,40,fem,adu
455,20120425_id40_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,40_fem_adu,40,fem,adu
456,20120403_id640_infDEVANT (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,640_unknown_inf,640,unknown,inf
457,20120418_id4_malado (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,4_mal_ado,4,mal,ado
458,20120427_id80_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,80_fem_adu,80,fem,adu
459,20120427_id80_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,80_fem_adu,80,fem,adu
460,20120427_id47_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,47_fem_adu,47,fem,adu
461,20120427_id47_femadu (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,47_fem_adu,47,fem,adu
462,20120427_id47_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,47_fem_adu,47,fem,adu
463,20120427_id47_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,47_fem_adu,47,fem,adu
464,20140701_id13_femadu (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,13_fem_adu,13,fem,adu
465,20120430_id16_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,16_fem_adu,16,fem,adu
466,20120430_id16_femadu (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,16_fem_adu,16,fem,adu
467,20120430_id16_femadu (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,16_fem_adu,16,fem,adu
468,20120430_id16_femadu (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,16_fem_adu,16,fem,adu
469,20120430_id16_femadu (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,16_fem_adu,16,fem,adu
470,20120430_id103_malinf (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,103_mal_inf,103,mal,inf
471,20120430_id16_femadu (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,16_fem_adu,16,fem,adu
472,20120430_id103_malinf (8)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,103_mal_inf,103,mal,inf
473,20120430_id16_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,16_fem_adu,16,fem,adu
474,20120430_id103_malinf (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,103_mal_inf,103,mal,inf
475,20120430_id16_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,16_fem_adu,16,fem,adu
476,20120430_id103_malinf (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,103_mal_inf,103,mal,inf
477,20120502_id7_femadu (7)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,7_fem_adu,7,fem,adu
479,20120507_id44_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,44_fem_adu,44,fem,adu
480,20120507_id44_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,44_fem_adu,44,fem,adu
481,20120507_id44_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,44_fem_adu,44,fem,adu
482,20120507_id7_femadu_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,7_fem_adu,7,fem,adu
484,20120512_id33_maladu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,33_mal_adu,33,mal,adu
485,20120511_id16_femaduDROITE_ORIGINAL-FACE.jpg,0FaceView0, 1FaceQualNoEval, 2FaceCatTesting,16_fem_adu,16,fem,adu
486,20120511_id103_malinfGAUCHE (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,103_mal_inf,103,mal,inf
487,20120511_id103_malinfGAUCHE (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,103_mal_inf,103,mal,inf
488,20120511_id16_femaduDROITE (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,16_fem_adu,16,fem,adu
489,20120511_id103_malinf_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,103_mal_inf,103,mal,inf
490,20120512_id38_femaduDEVANT_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,38_fem_adu,38,fem,adu
491,20120512_id50_maljuv (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,50_mal_juv,50,mal,juv
492,20120512_id50_maljuv (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,50_mal_juv,50,mal,juv
494,20120512_id39_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,39_fem_adu,39,fem,adu
495,20120512_id39_femadu_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,39_fem_adu,39,fem,adu
498,20120512_id50_maljuv (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,50_mal_juv,50,mal,juv
499,20120512_id33_maladuGAUCHE (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,33_mal_adu,33,mal,adu
500,20120512_id33_maladuGAUCHE (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,33_mal_adu,33,mal,adu
503,20120530_id4_malado (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,4_mal_ado,4,mal,ado
504,20120530_id4_malado (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,4_mal_ado,4,mal,ado
505,20120512_id19_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,19_fem_adu,19,fem,adu
506,20120512_id21_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,21_fem_adu,21,fem,adu
507,20120512_id21_femadu (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,21_fem_adu,21,fem,adu
508,20120512_id21_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,21_fem_adu,21,fem,adu
509,20120512_id13_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,13_fem_adu,13,fem,adu
510,20120512_id13_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,13_fem_adu,13,fem,adu
511,20120512_id19_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,19_fem_adu,19,fem,adu
512,20120512_id19_femadu (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,19_fem_adu,19,fem,adu
515,20120514_id29_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,29_fem_adu,29,fem,adu
516,20120514_id8_maladoDERRRIERE_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,8_mal_ado,8,mal,ado
517,20120514_id38_femaduCENTRE_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,38_fem_adu,38,fem,adu
518,20120514_id8_malado (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,8_mal_ado,8,mal,ado
519,20120514_id8_malado (3)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,8_mal_ado,8,mal,ado
520,20120514_id18_femadu_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,18_fem_adu,18,fem,adu
521,20120514_id38_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,38_fem_adu,38,fem,adu
522,20120514_id47_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,47_fem_adu,47,fem,adu
523,20120512_id33_maladu (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,33_mal_adu,33,mal,adu
524,20120514_id29_femadu_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,29_fem_adu,29,fem,adu
525,20120512_id47_femadu (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,47_fem_adu,47,fem,adu
526,20120512_id47_femadu (4)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTesting,47_fem_adu,47,fem,adu
527,20120514_id44_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,44_fem_adu,44,fem,adu
528,20120514_id8_malado (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,8_mal_ado,8,mal,ado
529,20120514_id8_maladoGAUCHE_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual3, 2FaceCatTraining,8_mal_ado,8,mal,ado
530,20120514_id92_malinfMILIEU (1)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,92_mal_inf,92,mal,inf
531,20120514_id44_femaduCENTRE_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,44_fem_adu,44,fem,adu
532,20120514_id29_femaduDERRIERE_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,29_fem_adu,29,fem,adu
533,20120514_id40_femadu (2)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,40_fem_adu,40,fem,adu
534,20120530_id4_malado_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTraining,4_mal_ado,4,mal,ado
535,20120515_id47_femadu (6)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,47_fem_adu,47,fem,adu
536,20120515_id47_femadu (5)_ORIGINAL-FACE.jpg,0FaceView1, 1FaceQual2, 2FaceCatTesting,47_fem_adu,47,fem,adu
